utc_timestamp,DE_KN_residential3_grid_import,DE_KN_residential3_grid_export,temp,holiday,season_Autumn,season_Spring,season_Summer,season_Winter,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2016-02-29 11:15:00,8.95654296875,0.01953125,4.675000000000001,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 11:30:00,9.0146484375,0.01953125,4.95,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 11:45:00,9.07763671875,0.01953125,5.225,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 12:00:00,9.15771484375,0.01953125,5.5,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 12:15:00,9.23486328125,0.01953125,5.575,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 12:30:00,9.3349609375,0.01953125,5.65,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 12:45:00,9.4541015625,0.01953125,5.725,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 13:00:00,9.5537109375,0.01953125,5.8,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 13:15:00,9.8173828125,0.01953125,5.85,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 13:30:00,10.2890625,0.01953125,5.9,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 13:45:00,10.681640625,0.01953125,5.95,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 14:00:00,11.0625,0.01953125,6.0,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 14:15:00,11.4047851562,0.01953125,6.05,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 14:30:00,11.7446289062,0.01953125,6.1,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 14:45:00,12.0551757812,0.01953125,6.15,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 15:00:00,12.2421875,0.01953125,6.2,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 15:15:00,12.4516601562,0.01953125,6.075,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 15:30:00,12.5366210938,0.01953125,5.95,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 15:45:00,12.6337890625,0.01953125,5.825,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 16:00:00,12.7451171875,0.01953125,5.7,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 16:15:00,12.8642578125,0.01953125,5.5,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 16:30:00,13.0122070312,0.01953125,5.300000000000001,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 16:45:00,13.15234375,0.01953125,5.1000000000000005,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 17:00:00,13.3125,0.01953125,4.9,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 17:15:00,13.47265625,0.01953125,4.75,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 17:30:00,13.6313476562,0.01953125,4.6,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 17:45:00,13.8012695312,0.01953125,4.45,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 18:00:00,14.0170898438,0.01953125,4.3,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 18:15:00,14.4897460938,0.01953125,4.0,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 18:30:00,15.2514648438,0.01953125,3.7,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 18:45:00,16.3266601562,0.01953125,3.4,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 19:00:00,16.9897460938,0.01953125,3.1,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 19:15:00,17.2421875,0.01953125,3.0,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 19:30:00,17.392578125,0.01953125,2.9000000000000004,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 19:45:00,17.6264648438,0.01953125,2.8000000000000003,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 20:00:00,18.1840820312,0.01953125,2.7,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 20:15:00,18.6567382812,0.01953125,2.575,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 20:30:00,19.0390625,0.01953125,2.45,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 20:45:00,19.62890625,0.01953125,2.325,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 21:00:00,19.8295898438,0.01953125,2.2,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 21:15:00,20.0219726562,0.01953125,2.075,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 21:30:00,20.1240234375,0.01953125,1.9500000000000002,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 21:45:00,20.2065429688,0.01953125,1.825,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 22:00:00,20.2939453125,0.01953125,1.7,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 22:15:00,20.3837890625,0.01953125,1.35,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 22:30:00,20.4467773438,0.01953125,1.0,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 22:45:00,20.4975585938,0.01953125,0.6500000000000001,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 23:00:00,20.5463867188,0.01953125,0.3,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 23:15:00,20.5874023438,0.01953125,-0.17500000000000004,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 23:30:00,20.6362304688,0.01953125,-0.6500000000000001,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-29 23:45:00,20.6870117188,0.01953125,-1.125,0,0,0,0,1,0,1,0,0,0,0,0
2016-03-01 00:00:00,20.7573242188,0.01953125,-1.6,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 00:15:00,20.8374023438,0.01953125,-1.725,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 00:30:00,20.8862304688,0.01953125,-1.85,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 00:45:00,20.9370117188,0.01953125,-1.975,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 01:00:00,21.0073242188,0.01953125,-2.1,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 01:15:00,21.0747070312,0.01953125,-2.325,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 01:30:00,21.1474609375,0.01953125,-2.55,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 01:45:00,21.2275390625,0.01953125,-2.775,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 02:00:00,21.3037109375,0.01953125,-3.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 02:15:00,21.3666992188,0.01953125,-2.925,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 02:30:00,21.4174804688,0.01953125,-2.85,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 02:45:00,21.4663085938,0.01953125,-2.7750000000000004,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 03:00:00,21.5170898438,0.01953125,-2.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 03:15:00,21.5776367188,0.01953125,-2.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 03:30:00,21.6450195312,0.01953125,-2.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 03:45:00,21.7250976562,0.01953125,-2.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 04:00:00,21.7963867188,0.01953125,-2.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 04:15:00,21.8471679688,0.01953125,-2.7750000000000004,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 04:30:00,21.888671875,0.01953125,-2.85,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 04:45:00,21.9370117188,0.01953125,-2.925,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 05:00:00,21.9877929688,0.01953125,-3.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 05:15:00,22.2666015625,0.01953125,-2.5,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 05:30:00,22.4248046875,0.01953125,-2.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 05:45:00,22.7065429688,0.01953125,-1.5,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 06:00:00,22.9296875,0.01953125,-1.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 06:15:00,23.091796875,0.01953125,-0.85,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 06:30:00,23.2250976562,0.01953125,-0.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 06:45:00,23.3173828125,0.01953125,-0.55,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 07:00:00,23.412109375,0.01953125,-0.4,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 07:15:00,23.5048828125,0.01953125,-0.15000000000000002,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 07:30:00,23.6142578125,0.01953125,0.09999999999999998,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 07:45:00,23.6967773438,0.01953125,0.35,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 08:00:00,23.7475585938,0.01953125,0.6,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 08:15:00,23.7963867188,0.01953125,0.875,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 08:30:00,23.83984375,0.01953125,1.15,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 08:45:00,23.8764648438,0.01953125,1.425,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 09:00:00,23.9541015625,0.01953125,1.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 09:15:00,24.0971679688,0.01953125,1.95,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 09:30:00,24.1674804688,0.01953125,2.2,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 09:45:00,24.2275390625,0.01953125,2.45,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 10:00:00,24.2866210938,0.01953125,2.7,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 10:15:00,24.3374023438,0.01953125,2.8000000000000003,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 10:30:00,24.3764648438,0.01953125,2.9000000000000004,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 10:45:00,24.41015625,0.01953125,3.0,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 11:00:00,24.4565429688,0.01953125,3.1,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 11:15:00,24.5073242188,0.01953125,3.175,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 11:30:00,24.5463867188,0.01953125,3.25,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 11:45:00,24.58984375,0.01953125,3.325,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 12:00:00,24.619140625,0.01953125,3.4,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 12:15:00,24.6577148438,0.01953125,3.275,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 12:30:00,24.8276367188,0.01953125,3.15,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 12:45:00,24.8764648438,0.01953125,3.025,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 13:00:00,24.9516601562,0.01953125,2.9,0,0,1,0,0,0,0,0,0,0,1,0
2016-03-01 13:15:00,25.2622070312,0.01953125,2.95,0,0,1,0,0,0,0,0,0,0,1,0
