utc_timestamp,DE_KN_residential4_grid_import,DE_KN_residential4_grid_export
2015-10-11T17:45:00Z,6.10855538504,5.6103515625
2015-10-11T18:00:00Z,6.16277204241,5.6103515625
2015-10-11T18:15:00Z,6.29147623039,5.6103515625
2015-10-11T18:30:00Z,6.39226825421,5.6103515625
2015-10-11T18:45:00Z,6.47747802734,5.6103515625
2015-10-11T19:00:00Z,6.56494140625,5.6103515625
2015-10-11T19:15:00Z,6.64562988281,5.6103515625
2015-10-11T19:30:00Z,6.71494293213,5.6103515625
2015-10-11T19:45:00Z,6.794921875,5.6103515625
2015-10-11T20:00:00Z,6.86570521763,5.6103515625
2015-10-11T20:15:00Z,6.92742919922,5.6103515625
2015-10-11T20:30:00Z,7.02493286133,5.6103515625
2015-10-11T20:45:00Z,7.09597167969,5.6103515625
2015-10-11T21:00:00Z,7.18493652344,5.6103515625
2015-10-11T21:15:00Z,7.25865414268,5.6103515625
2015-10-11T21:30:00Z,7.30993652344,5.6103515625
2015-10-11T21:45:00Z,7.34747314453,5.6103515625
2015-10-11T22:00:00Z,7.39807891846,5.6103515625
2015-10-11T22:15:00Z,7.44794921875,5.6103515625
2015-10-11T22:30:00Z,7.48919208233,5.6103515625
2015-10-11T22:45:00Z,7.53705705915,5.6103515625
2015-10-11T23:00:00Z,7.57795410156,5.6103515625
2015-10-11T23:15:00Z,7.63705008371,5.6103515625
2015-10-11T23:30:00Z,7.69744873047,5.6103515625
2015-10-11T23:45:00Z,7.74599609375,5.6103515625
2015-10-12T00:00:00Z,7.78741455078,5.6103515625
2015-10-12T00:15:00Z,7.82852608817,5.6103515625
2015-10-12T00:30:00Z,7.86749267578,5.6103515625
2015-10-12T00:45:00Z,7.92707170759,5.6103515625
2015-10-12T01:00:00Z,7.95745849609,5.6103515625
2015-10-12T01:15:00Z,7.99714006696,5.6103515625
2015-10-12T01:30:00Z,8.06565638951,5.6103515625
2015-10-12T01:45:00Z,8.11123657227,5.6103515625
2015-10-12T02:00:00Z,8.15763972356,5.6103515625
2015-10-12T02:15:00Z,8.21196289062,5.6103515625
2015-10-12T02:30:00Z,8.25200195312,5.6103515625
2015-10-12T02:45:00Z,8.28741455078,5.6103515625
2015-10-12T03:00:00Z,8.33746337891,5.6103515625
2015-10-12T03:15:00Z,8.37596435547,5.6103515625
2015-10-12T03:30:00Z,8.41761192909,5.6103515625
2015-10-12T03:45:00Z,8.46711077009,5.6103515625
2015-10-12T04:00:00Z,8.51742553711,5.6103515625
2015-10-12T04:15:00Z,8.58746337891,5.6103515625
2015-10-12T04:30:00Z,8.66241455078,5.6103515625
2015-10-12T04:45:00Z,8.794921875,5.6103515625
2015-10-12T05:00:00Z,8.87280273438,5.6103515625
2015-10-12T05:15:00Z,8.95638562487,5.6103515625
2015-10-12T05:30:00Z,9.02430705281,5.6103515625
2015-10-12T05:45:00Z,9.07745361328,5.6103515625
2015-10-12T06:00:00Z,9.10426548549,5.6103515625
2015-10-12T06:15:00Z,9.12896728516,5.6103515625
2015-10-12T06:30:00Z,9.169921875,5.61453683036
2015-10-12T06:45:00Z,9.53244018555,5.6201171875
2015-10-12T07:00:00Z,9.59893798828,5.64873046875
2015-10-12T07:15:00Z,9.76081054687,5.7633984375
2015-10-12T07:30:00Z,9.90059326172,5.92423828125
2015-10-12T07:45:00Z,9.90991210938,6.1640625
2015-10-12T08:00:00Z,9.96854073661,6.3203125
2015-10-12T08:15:00Z,9.97998046875,6.34716796875
2015-10-12T08:30:00Z,9.97998046875,6.78878348214
