"(1, 1)",0.11531557608578591
"(1, 3)",0.10972999800202579
"(1, 2)",0.11531557608578591
"(1, 16)",0.048081863213026946
"(1, 8)",0.10529176085968235
"(1, 4)",0.10954935906488976
"(1, 9)",0.11081557189103539
"(1, 15)",0.10661133784674658
"(1, 11)",0.10461075302399783
"(1, 13)",0.10798819731526638
"(1, 6)",0.1094930958631766
"(1, 7)",0.10967745157414624
"(1, 10)",0.109044496358609
"(1, 12)",0.04567723380251637
"(1, 5)",0.11129551432094373
"(1, 14)",0.10728911200030092
"(1, 21)",0.11528319558013571
"(1, 19)",0.10918261384813097
"(1, 17)",0.04571310174095198
"(1, 20)",0.11531557608578591
"(1, 25)",0.11531495435016369
"(1, 18)",0.04588651306215024
"(1, 22)",0.11514481236674151
"(1, 24)",0.11531557608578591
"(1, 29)",0.08341408701185227
"(1, 26)",0.10110108158214136
"(1, 27)",0.11531557608578591
"(1, 31)",0.10810156748010429
"(1, 23)",0.11531557608578591
"(1, 30)",0.11531557608578591
"(1, 32)",0.11531557608578591
"(1, 28)",0.10311671773277603
"(1, 36)",0.11531557608578591
"(1, 33)",0.11531557608578591
"(1, 34)",0.11531557608578591
"(1, 35)",0.11531557608578591
"(2, 3)",0.10626693387007745
"(1, 37)",0.11531557608578591
"(2, 7)",0.03640522513765879
"(1, 39)",0.11531557608578591
"(2, 1)",0.11531557608578591
"(2, 6)",0.11531557608578591
"(2, 2)",0.11531557608578591
"(2, 4)",0.11531557608578591
"(1, 38)",0.11531557608578591
"(2, 5)",0.04413190334341643
"(2, 9)",0.037015946858606125
"(2, 8)",0.03926543213961863
"(2, 12)",0.03905410797297573
"(2, 16)",0.033355477471247216
"(2, 15)",0.034597711160148086
"(2, 10)",0.03520133690422925
"(2, 11)",0.0424880007311039
"(2, 18)",0.05849961697073466
"(2, 20)",0.03282974534855511
"(2, 13)",0.03731867611571085
"(2, 21)",0.034423571527736056
"(2, 19)",0.033436626846492803
"(2, 14)",0.03569216346781329
"(2, 17)",0.035773125976231786
"(2, 23)",0.03386639181717731
"(2, 22)",0.03520216341000095
"(2, 26)",0.03447493441961461
"(2, 24)",0.07343107661812462
"(2, 25)",0.03299583337718654
"(2, 30)",0.034833093218539585
"(2, 27)",0.033684561445716334
"(2, 29)",0.04533753539571533
"(2, 28)",0.033539513327957515
"(2, 34)",0.03393113018636251
"(2, 33)",0.07942217063234817
"(2, 37)",0.04130980463392057
"(2, 35)",0.03652691015210813
"(2, 32)",0.037775574210872256
"(2, 31)",0.07051331012000481
"(2, 39)",0.034032645027098844
"(2, 36)",0.11437037595286495
"(2, 38)",0.037209916408698675
"(3, 2)",0.04407934589612259
"(3, 5)",0.034793776161696946
"(3, 3)",0.03420798719706176
"(3, 7)",0.04728665385448176
"(3, 4)",0.04669814594943189
"(3, 1)",0.035041486840683284
"(3, 6)",0.03432060411500449
"(3, 15)",0.037614145279871086
"(3, 12)",0.03352511831397134
"(3, 10)",0.03416060254883168
"(3, 8)",0.03369677816738012
"(3, 11)",0.03578520357034613
"(3, 13)",0.03711574738693391
"(3, 14)",0.03970666578614523
"(3, 9)",0.0389727810508033
"(3, 16)",0.03361745276965747
"(3, 19)",0.031187627838419177
"(3, 17)",0.03244943225599454
"(3, 18)",0.03364728804290152
"(3, 20)",0.03298381151233114
"(3, 21)",0.034288878225729805
"(3, 22)",0.03146519088696943
"(3, 23)",0.03402244476693308
"(3, 26)",0.11531557608578591
"(3, 30)",0.05811257461127898
"(3, 24)",0.03700607240204438
"(3, 25)",0.03560595580339132
"(3, 27)",0.07747374465066427
"(3, 29)",0.0999928101020165
"(3, 28)",0.42562411308698855
"(3, 32)",0.03273037279967253
"(3, 31)",0.08805294204626266
"(3, 34)",nan
"(3, 33)",0.07233410238414839
"(3, 35)",48340956610984.805
"(3, 36)",0.11531557608579067
"(4, 2)",0.04137022138483721
"(3, 38)",nan
"(3, 37)",0.11515359571802725
"(4, 5)",0.046574310081675584
"(3, 39)",0.627622159486587
"(4, 6)",0.03940470475883741
"(4, 3)",0.0454034586054904
"(4, 7)",0.11531557608578591
"(4, 1)",0.11531557608578591
"(4, 4)",0.04838188414805285
"(4, 8)",0.11344751636818547
"(4, 9)",0.11538353419054084
"(4, 10)",0.11530856730709241
"(4, 11)",0.11531557608578591
"(4, 13)",0.11528880469688219
"(4, 12)",0.11531672698832396
"(4, 17)",0.11531557608578591
"(4, 16)",0.11489051886516276
"(4, 15)",0.11532279878968424
"(4, 19)",0.11532078000513052
"(4, 14)",0.11526791010939441
"(4, 21)",nan
"(4, 20)",0.11515786632682459
"(4, 25)",2.6715831402585573
"(4, 18)",0.036144565303923994
"(4, 24)",nan
"(4, 23)",1.3841382887689895e+39
"(4, 27)",0.11531557608578591
"(4, 26)",0.11531557608578591
"(4, 22)",0.11072116447876952
"(4, 28)",0.11488197626630768
"(4, 29)",nan
"(4, 30)",nan
"(4, 31)",0.11531557608578591
"(4, 34)",0.11533438870432135
"(4, 32)",nan
"(5, 4)",0.04122291481876067
"(4, 38)",0.11531557608578591
"(4, 36)",0.11531557608578591
"(4, 37)",6.5968543545012394e+44
"(4, 35)",nan
"(4, 33)",nan
"(5, 2)",0.04965594594462848
"(5, 3)",0.04608215311209669
"(5, 1)",0.11531557608578591
"(4, 39)",nan
"(5, 5)",0.0355887494807023
"(5, 6)",0.045148000790844765
"(5, 8)",0.03853989720400112
"(5, 9)",0.03838877143469041
"(5, 7)",0.0358433410049833
