"(1, 1, 6)",1000
"(1, 1, 4)",1000
"(1, 1, 2)",1000
"(1, 1, 1)",1000
"(1, 1, 3)",1000
"(1, 1, 8)",1000
"(1, 1, 7)",1000
"(1, 1, 9)",1000
"(1, 1, 10)",1000
"(1, 1, 14)",1000
"(1, 1, 13)",1000
"(1, 1, 11)",1000
"(1, 1, 12)",1000
"(1, 1, 15)",1000
"(1, 1, 16)",1000
"(1, 1, 17)",1000
"(1, 1, 20)",1000
"(1, 1, 19)",1000
"(1, 1, 22)",1000
"(1, 1, 18)",1000
"(1, 1, 21)",1000
"(1, 1, 23)",1000
"(1, 1, 25)",1000
"(1, 1, 28)",1000
"(1, 1, 27)",1000
"(1, 1, 26)",1000
"(1, 1, 29)",1000
"(1, 2, 1)",1000
"(1, 2, 3)",1000
"(1, 2, 6)",1000
"(1, 2, 2)",1000
"(1, 2, 7)",1000
"(1, 2, 8)",1000
"(1, 2, 9)",1000
"(1, 2, 11)",1000
"(1, 2, 10)",1000
"(1, 2, 12)",1000
"(1, 2, 13)",1000
"(1, 2, 14)",1000
"(1, 2, 16)",1000
"(1, 2, 15)",1000
"(1, 2, 17)",1000
"(1, 2, 18)",1000
"(1, 2, 20)",1000
"(1, 2, 19)",1000
"(1, 2, 21)",1000
"(1, 2, 22)",1000
"(1, 2, 23)",1000
"(1, 2, 24)",1000
"(1, 2, 25)",1000
"(1, 2, 27)",1000
"(1, 2, 26)",1000
"(1, 2, 28)",1000
"(1, 3, 1)",1000
"(1, 2, 29)",1000
"(1, 3, 2)",1000
"(1, 3, 3)",1000
"(1, 3, 4)",1000
"(1, 3, 5)",1000
"(1, 3, 6)",1000
"(1, 3, 7)",1000
"(1, 3, 8)",1000
"(1, 3, 9)",1000
"(1, 3, 10)",1000
"(1, 3, 11)",1000
"(1, 3, 12)",1000
"(1, 3, 13)",1000
"(1, 3, 14)",1000
"(1, 3, 15)",1000
"(1, 3, 16)",1000
"(1, 3, 17)",1000
"(1, 3, 18)",1000
"(1, 3, 19)",1000
"(1, 3, 20)",1000
"(1, 3, 21)",1000
"(1, 3, 22)",1000
"(1, 3, 23)",1000
"(1, 3, 24)",1000
"(1, 3, 25)",1000
"(1, 3, 27)",1000
"(1, 3, 28)",1000
"(1, 3, 29)",1000
"(1, 4, 1)",1000
"(1, 4, 3)",1000
"(1, 4, 4)",1000
"(1, 4, 5)",1000
"(1, 4, 6)",1000
"(1, 4, 7)",1000
"(1, 4, 8)",1000
"(1, 4, 9)",1000
"(1, 4, 10)",1000
"(1, 4, 11)",1000
"(1, 4, 12)",1000
"(1, 4, 13)",1000
"(1, 4, 14)",1000
"(1, 4, 15)",1000
"(1, 4, 16)",1000
"(1, 4, 17)",1000
"(1, 4, 18)",1000
"(1, 4, 19)",1000
"(1, 4, 20)",1000
"(1, 4, 21)",1000
"(1, 4, 22)",1000
"(1, 4, 23)",1000
"(1, 4, 24)",1000
"(1, 4, 26)",1000
"(1, 4, 27)",1000
"(1, 4, 28)",1000
"(1, 4, 29)",1000
"(1, 1, 8)",1000
"(1, 1, 4)",1000
"(1, 1, 7)",1000
"(1, 1, 2)",1000
"(1, 1, 3)",1000
"(1, 1, 1)",1000
"(1, 1, 6)",1000
"(1, 1, 10)",1000
"(1, 1, 14)",1000
"(1, 1, 9)",1000
"(1, 1, 11)",1000
"(1, 1, 13)",1000
"(1, 1, 12)",1000
"(1, 1, 15)",1000
"(1, 1, 17)",1000
"(1, 1, 16)",1000
"(1, 1, 19)",1000
"(1, 1, 18)",1000
"(1, 1, 20)",1000
"(1, 1, 22)",1000
"(1, 1, 21)",1000
"(1, 1, 23)",1000
"(1, 1, 24)",1000
"(1, 1, 29)",1000
"(1, 1, 25)",1000
"(1, 1, 27)",1000
"(1, 1, 28)",1000
"(1, 1, 26)",1000
"(1, 2, 1)",1000
"(1, 2, 3)",1000
"(1, 2, 2)",1000
"(1, 2, 7)",1000
"(1, 2, 6)",1000
"(1, 2, 8)",1000
"(1, 2, 9)",1000
"(1, 2, 10)",1000
"(1, 2, 11)",1000
"(1, 2, 12)",1000
"(1, 2, 13)",1000
"(1, 2, 14)",1000
"(1, 2, 15)",1000
"(1, 2, 16)",1000
"(1, 2, 17)",1000
"(1, 2, 19)",1000
"(1, 2, 20)",1000
"(1, 2, 21)",1000
"(1, 2, 22)",1000
"(1, 2, 23)",1000
"(1, 2, 24)",1000
"(1, 2, 26)",1000
"(1, 2, 25)",1000
"(1, 2, 28)",1000
"(1, 2, 27)",1000
"(1, 3, 1)",1000
"(1, 3, 2)",1000
"(1, 3, 3)",1000
"(1, 3, 4)",1000
"(1, 3, 6)",1000
"(1, 3, 5)",1000
"(1, 3, 7)",1000
"(1, 3, 8)",1000
"(1, 3, 9)",1000
"(1, 3, 10)",1000
"(1, 3, 12)",1000
"(1, 3, 11)",1000
"(1, 3, 13)",1000
"(1, 3, 14)",1000
"(1, 3, 15)",1000
"(1, 3, 16)",1000
"(1, 3, 17)",1000
"(1, 3, 18)",1000
"(1, 3, 19)",1000
"(1, 3, 20)",1000
"(1, 3, 21)",1000
"(1, 3, 23)",1000
"(1, 3, 24)",1000
"(1, 3, 25)",1000
"(1, 3, 27)",1000
"(1, 3, 28)",1000
"(1, 1, 5)",0.028877309324186435
"(1, 4, 1)",1000
"(1, 2, 5)",0.10258165499255374
"(1, 2, 4)",0.031845559163776585
"(1, 4, 3)",1000
"(1, 4, 4)",1000
"(1, 4, 5)",1000
"(1, 4, 6)",1000
"(1, 2, 18)",0.029714737900077386
"(1, 4, 8)",1000
"(1, 4, 9)",1000
"(1, 4, 10)",1000
"(1, 4, 11)",1000
"(1, 2, 29)",0.029070235779023804
"(1, 4, 12)",1000
"(1, 4, 13)",1000
"(1, 4, 15)",1000
"(1, 4, 16)",1000
"(1, 4, 17)",1000
"(1, 4, 18)",1000
"(1, 4, 19)",1000
"(1, 4, 20)",1000
"(1, 4, 21)",1000
"(1, 4, 22)",1000
"(1, 4, 23)",1000
"(1, 4, 24)",1000
"(1, 4, 26)",1000
"(1, 3, 22)",0.029011031416378865
"(1, 4, 27)",1000
"(1, 4, 28)",1000
"(1, 4, 29)",1000
"(1, 3, 26)",0.08920691124898539
"(1, 5, 3)",1000
"(1, 5, 4)",1000
"(1, 3, 29)",0.032443895417823235
"(1, 5, 5)",1000
"(1, 5, 6)",1000
"(1, 5, 7)",1000
"(1, 4, 2)",0.03611914218147176
"(1, 5, 8)",1000
"(1, 5, 9)",1000
"(1, 5, 10)",1000
"(1, 5, 11)",1000
"(1, 5, 12)",1000
"(1, 5, 13)",1000
"(1, 5, 15)",1000
"(1, 5, 16)",1000
"(1, 5, 18)",1000
"(1, 4, 7)",0.02993543770814323
"(1, 5, 19)",1000
"(1, 5, 21)",1000
"(1, 5, 22)",1000
"(1, 5, 23)",1000
"(1, 4, 14)",0.028993525045261176
"(1, 5, 25)",1000
"(1, 5, 26)",1000
"(1, 4, 25)",0.08734179934699855
"(1, 5, 28)",1000
"(1, 5, 29)",1000
"(1, 5, 1)",0.03584837884528999
"(1, 6, 1)",1000
"(1, 6, 2)",1000
"(1, 5, 2)",0.10244695359924388
"(1, 6, 3)",1000
"(1, 6, 4)",1000
"(1, 6, 5)",1000
"(1, 6, 6)",1000
"(1, 6, 7)",1000
"(1, 6, 8)",1000
"(1, 6, 9)",1000
"(1, 6, 10)",1000
"(1, 6, 11)",1000
"(1, 6, 12)",1000
"(1, 6, 13)",1000
"(1, 6, 15)",1000
"(1, 6, 16)",1000
"(1, 6, 17)",1000
"(1, 6, 18)",1000
"(1, 5, 14)",0.027179421609890824
"(1, 6, 19)",1000
"(1, 6, 20)",1000
"(1, 6, 21)",1000
"(1, 5, 17)",0.08646422453658079
"(1, 6, 22)",1000
"(1, 6, 23)",1000
"(1, 6, 24)",1000
"(1, 6, 25)",1000
"(1, 6, 26)",1000
"(1, 6, 27)",1000
"(1, 5, 20)",0.08814819271292383
"(1, 6, 28)",1000
"(1, 6, 29)",1000
"(1, 7, 1)",1000
"(1, 7, 2)",1000
"(1, 7, 3)",1000
"(1, 7, 6)",1000
"(1, 7, 7)",1000
"(1, 7, 9)",1000
