"(1, 1, 2, 5)",0.10258633842150612
"(1, 1, 1, 4)",0.10258633842150612
"(1, 1, 1, 8)",0.10258633842150612
"(1, 1, 2, 3)",0.10258633842150612
"(1, 1, 1, 6)",0.10258633842150612
"(1, 1, 1, 2)",0.10258633842150612
"(1, 1, 2, 6)",0.10258633842150612
"(1, 1, 1, 9)",0.10258633842150612
"(1, 1, 1, 1)",0.10258633842150612
"(1, 1, 2, 1)",0.10258633842150612
"(1, 1, 2, 2)",0.10258633842150612
"(1, 1, 1, 3)",0.10258633842150612
"(1, 1, 2, 4)",0.10258633842150612
"(1, 1, 1, 7)",0.10258633842150612
"(1, 1, 1, 5)",0.10258633842150612
"(1, 1, 2, 7)",0.10258633842150612
"(1, 1, 3, 3)",0.10258633842150612
"(1, 1, 3, 2)",0.10258633842150612
"(1, 1, 2, 9)",0.10258633842150612
"(1, 1, 3, 1)",0.10258633842150612
"(1, 1, 3, 7)",0.10258633842150612
"(1, 1, 3, 4)",0.10258633842150612
"(1, 1, 3, 5)",0.10258633842150612
"(1, 1, 2, 8)",0.10258633842150612
"(1, 1, 3, 9)",0.10258633842150612
"(1, 1, 4, 2)",0.10258633842150612
"(1, 1, 4, 1)",0.10258633842150612
"(1, 1, 3, 8)",0.10258633842150612
"(1, 1, 4, 4)",0.10258633842150612
"(1, 1, 3, 6)",0.10258633842150612
"(1, 1, 4, 3)",0.10258633842150612
"(1, 1, 4, 5)",0.10258633842150612
"(1, 1, 5, 7)",0.061372419582473504
"(1, 1, 5, 6)",0.10258419987186701
"(1, 1, 6, 6)",0.10101769439601771
"(1, 1, 5, 9)",0.1015172862177437
"(1, 1, 6, 9)",0.09995138842238818
"(1, 1, 6, 8)",0.09955452179904375
"(1, 1, 7, 6)",0.09375733236601086
"(1, 1, 7, 9)",0.10073733162392967
"(1, 1, 7, 5)",0.10131920757962
"(1, 1, 6, 7)",0.06067278148323712
"(1, 1, 8, 5)",0.02997594289318844
"(1, 1, 8, 4)",0.10258633842150612
"(1, 1, 8, 8)",0.03003225639418097
"(1, 1, 9, 2)",0.07594331696293505
"(1, 1, 9, 7)",0.08731157557896772
"(1, 2, 4, 8)",0.10168811575077577
"(1, 2, 5, 6)",0.10133628166897746
"(1, 2, 5, 8)",0.0986960210270098
"(1, 2, 6, 6)",0.09970050270113816
"(1, 2, 7, 3)",0.02782355799940042
"(1, 2, 6, 9)",0.09999894620955475
"(1, 2, 5, 3)",0.10108885555264331
"(1, 2, 7, 5)",0.030935598396327885
"(1, 2, 7, 8)",0.027928347024048283
"(1, 2, 4, 7)",0.09976597434873555
"(1, 2, 8, 3)",0.02746165658267948
"(1, 2, 7, 9)",0.08343995807761712
"(1, 2, 8, 7)",0.04883616301092395
"(1, 2, 9, 7)",0.0917127646048326
"(1, 2, 9, 3)",0.10245511844517168
"(1, 3, 3, 8)",0.10133499661511777
"(1, 3, 4, 3)",0.10139176781151898
"(1, 3, 5, 7)",0.10023938837105294
"(1, 3, 5, 6)",0.09954583536890599
"(1, 3, 6, 3)",0.026874475333383975
"(1, 3, 3, 5)",0.09332772020422211
"(1, 3, 5, 5)",0.10150440985396247
"(1, 3, 5, 2)",0.09974865324008747
"(1, 3, 3, 7)",0.10123155601941826
"(1, 3, 5, 9)",0.09911578173995796
"(1, 3, 6, 5)",0.03001427733688498
"(1, 3, 5, 8)",0.09946873229946887
"(1, 3, 6, 7)",0.08970900444141419
"(1, 3, 6, 8)",0.027735457195349582
"(1, 3, 6, 9)",0.08316815790231863
"(1, 3, 7, 3)",0.10243497597962134
"(1, 3, 7, 7)",0.0894362170330352
"(1, 3, 8, 7)",0.09168400350446684
"(1, 3, 9, 6)",0.025652756173025135
"(1, 4, 2, 5)",0.03315031129405596
"(1, 3, 9, 4)",0.035602582914136205
"(1, 4, 3, 7)",0.08180626793316428
"(1, 4, 3, 9)",0.10186149460015045
"(1, 4, 4, 5)",0.09843715638551426
"(1, 4, 4, 6)",0.10147663347725122
"(1, 4, 5, 1)",0.10258519100459451
"(1, 4, 5, 3)",0.029844465437919167
"(1, 4, 4, 2)",0.09980360071554178
"(1, 4, 5, 5)",0.031186224680877603
"(1, 4, 6, 7)",0.028515151952124604
"(1, 4, 8, 6)",0.02703040622530913
"(1, 5, 1, 3)",0.10256635187901161
"(1, 4, 9, 6)",0.0470383027509192
"(1, 5, 1, 9)",0.09950080813608851
"(1, 5, 2, 8)",0.10123225791796925
"(1, 5, 3, 7)",0.10181546431861083
"(1, 5, 1, 7)",0.10199538896760982
"(1, 5, 4, 3)",0.029054956379363776
"(1, 5, 4, 1)",0.1025851596307656
"(1, 5, 3, 9)",0.10192033304848118
"(1, 5, 4, 5)",0.031427016901931275
"(1, 5, 4, 4)",0.10258633842150612
"(1, 5, 5, 3)",0.10242329867647113
"(1, 5, 6, 1)",0.10157906531164287
"(1, 5, 5, 8)",0.03123133816327204
"(1, 5, 6, 2)",0.02921433639655526
"(1, 5, 9, 9)",0.08258340240885154
"(1, 5, 8, 6)",0.0905956646103683
"(1, 6, 4, 9)",0.027334076463249
"(1, 6, 5, 3)",0.10258633842150612
"(1, 6, 6, 4)",0.028015326093144822
"(1, 6, 4, 3)",0.028814492659305257
"(1, 6, 5, 7)",0.048313394860720074
"(1, 6, 8, 3)",0.10258628944145823
"(1, 6, 9, 2)",0.07545907923826412
"(1, 6, 9, 6)",0.02762690258732359
"(1, 6, 9, 9)",0.035848758075558956
"(1, 7, 2, 7)",0.02925516789631417
"(1, 7, 2, 3)",0.10253599163557132
"(1, 7, 3, 3)",0.10258589263588236
"(1, 7, 2, 8)",0.10148624112061935
"(1, 7, 3, 4)",0.10083932450914856
"(1, 7, 3, 5)",0.02899081723109906
"(1, 7, 3, 8)",0.027801868106720612
"(1, 7, 4, 7)",0.028644496700589574
"(1, 7, 4, 3)",0.10253931627508724
"(1, 7, 5, 8)",0.02997267924966359
"(1, 7, 7, 4)",0.027209755029820423
"(1, 7, 8, 2)",0.02613745936423875
"(1, 7, 8, 9)",0.038151750942036655
"(1, 8, 1, 5)",0.029261743853329324
"(1, 8, 1, 8)",0.08832257153303213
"(1, 8, 2, 6)",0.03194879898873801
"(1, 8, 3, 7)",0.10167015634513844
"(1, 8, 3, 9)",0.08011831023606075
"(1, 8, 3, 3)",0.10258633842150612
"(1, 8, 3, 8)",0.09997272441521386
"(1, 8, 3, 6)",0.07602831538310217
"(1, 8, 5, 5)",0.03020530021224453
"(1, 8, 5, 3)",0.03542421393224733
"(1, 8, 5, 7)",0.02722800012538509
"(1, 8, 6, 6)",0.03005640307765811
"(1, 8, 7, 8)",0.02851399359220737
"(1, 8, 8, 8)",0.030355023321979417
"(1, 8, 9, 9)",0.03113227753562574
"(1, 9, 5, 3)",0.1025716981821113
"(1, 9, 5, 6)",0.02903273958168766
"(1, 9, 4, 3)",0.10249426051554658
"(1, 9, 8, 6)",0.10258601722176906
"(1, 9, 9, 6)",0.02661505142027582
"(1, 9, 9, 8)",0.08585050790074936
"(2, 1, 2, 3)",0.10256992339057616
"(2, 1, 2, 5)",0.03915286412745024
"(2, 1, 2, 7)",0.10253696802105741
"(2, 1, 3, 7)",0.03605361967576631
"(2, 1, 2, 6)",0.10258084446815008
"(2, 1, 3, 9)",0.040759029553497576
"(2, 1, 3, 3)",0.0367302558054723
"(2, 1, 4, 1)",0.10300352694089016
"(2, 1, 4, 5)",0.1020921254121094
"(2, 1, 4, 8)",0.02994025583234613
"(2, 1, 4, 6)",0.0323013000426564
"(2, 1, 5, 6)",0.02953659769379554
"(2, 1, 5, 7)",0.034388927351886915
"(2, 1, 5, 8)",0.03624381942586875
"(2, 1, 6, 9)",0.03140161012831304
"(2, 1, 6, 3)",0.021784522022737778
"(2, 1, 6, 5)",0.03290458989150951
"(2, 1, 7, 3)",0.0324822279107844
"(2, 1, 6, 8)",0.02304781350642304
"(2, 1, 8, 3)",0.027863909719730073
"(2, 1, 8, 4)",0.037051278867075314
"(2, 1, 7, 7)",0.027761052125468855
"(2, 1, 7, 8)",0.02995163166499822
"(2, 1, 8, 9)",0.043608065828632435
"(2, 1, 9, 6)",0.030657417749068955
"(2, 1, 9, 8)",0.03184322068833076
"(2, 2, 2, 4)",0.02842319199835488
"(2, 2, 2, 3)",0.031224170648248385
"(2, 2, 2, 8)",0.01928045209690839
"(2, 2, 2, 7)",0.022177633157005598
"(2, 2, 2, 2)",0.028936427278746825
"(2, 2, 3, 2)",0.028185852826991455
"(2, 2, 3, 7)",0.02252152631097074
"(2, 2, 3, 8)",0.023049206906771428
"(2, 2, 4, 4)",0.030604724448938248
"(2, 2, 3, 9)",0.025720240083437537
"(2, 2, 4, 8)",0.024879361959872743
"(2, 2, 4, 9)",0.02521228139954905
"(2, 2, 4, 7)",0.02375908622478731
"(2, 2, 5, 2)",0.031137601742546903
"(2, 2, 4, 6)",0.023888535780793026
